#OTUID	E-DS-623	E-JT-526	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-SOG-3619	E-SOG-6527	E-SOG-5527	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-SOG-2527	E-LH-2016	E-BP-2016	E-PM-Aug-2013	E-TI-2014	E-SOG-6424	E-JP-2016	E-SOG-2619	E-FR-2014	E-LS-428	E-SOG-7424	E-WV-Aug-2014	E-WC-2016	E-SOG-1527	E-WV-7-2014	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-PM-7-2014	E-MT-526	E-Tca-2014	E-WP-526	E-PM-2016	E-SOG-4424	E-WP-623	E-SOG-4527	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-JT-623	E-DU-7-2014	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-MT-428	E-TC-2014	E-TL-7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
JQ845765.1.1300	0.0	13.0	15.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	27.0	17.0	22.0	0.0	0.0	0.0	9.0	0.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	67.0	0.0	0.0	23.0	62.0	0.0	8.0	29.0	0.0	0.0	0.0	22.0	0.0	0.0	10.0	0.0	24.0	12.0	0.0	0.0	D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Arcobacteraceae; D_5__Arcobacter; D_6__uncultured Arcobacter sp.
KP687050.1.1447	22.0	7.0	10.0	0.0	0.0	0.0	63.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	14.0	0.0	0.0	0.0	0.0	17.0	7.0	31.0	0.0	0.0	0.0	8.0	0.0	62.0	0.0	0.0	0.0	16.0	0.0	13.0	0.0	9.0	8.0	6.0	7.0	0.0	6.0	0.0	14.0	0.0	7.0	0.0	23.0	0.0	0.0	8.0	0.0	12.0	10.0	0.0	5.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Aurantimicrobium; D_6__uncultured bacterium
JX527236.1.1431	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	18.0	20.0	0.0	0.0	13.0	0.0	18.0	31.0	5.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	22.0	0.0	78.0	0.0	0.0	8.0	0.0	0.0	7.0	29.0	10.0	22.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group; D_6__uncultured bacterium
JN626501.1.1356	12.0	12.0	22.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	17.0	0.0	29.0	51.0	152.0	7.0	0.0	0.0	10.0	0.0	63.0	0.0	0.0	0.0	9.0	33.0	7.0	0.0	77.0	24.0	7.0	53.0	63.0	0.0	20.0	5.0	0.0	0.0	0.0	5.0	6.0	0.0	57.0	0.0	76.0	60.0	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methylobacter; D_6__uncultured bacterium
AY584579.1.1412	0.0	0.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	11.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	9.0	0.0	0.0	7.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	34.0	7.0	7.0	7.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__Polynucleobacter sp. HTCC543
KP686683.1.1435	10.0	0.0	9.0	0.0	0.0	0.0	38.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	10.0	40.0	0.0	0.0	0.0	11.0	0.0	5.0	18.0	0.0	0.0	10.0	0.0	107.0	0.0	0.0	0.0	0.0	27.0	0.0	9.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__uncultured bacterium
HM856402.1.1449	72.0	71.0	36.0	0.0	0.0	0.0	32.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	13.0	0.0	0.0	0.0	0.0	193.0	60.0	36.0	0.0	0.0	0.0	16.0	0.0	107.0	0.0	0.0	0.0	45.0	0.0	59.0	0.0	22.0	162.0	34.0	43.0	55.0	0.0	0.0	282.0	19.0	0.0	0.0	519.0	25.0	0.0	0.0	58.0	14.0	14.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Methylacidiphilales; D_4__Methylacidiphilaceae; D_5__uncultured; D_6__uncultured Verrucomicrobia bacterium
AJ582807.1.1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0	23.0	0.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	8.0	0.0	18.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	8.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Vibrionales; D_4__Vibrionaceae; D_5__Vibrio; D_6__Vibrio gigantis
AB557545.1.1334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	426.0	0.0	0.0	0.0	0.0	47.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Winogradskyella; D_6__Winogradskyella sp. SZ-30
JN656835.1.1443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Phenylobacterium; D_6__uncultured alpha proteobacterium
AB753928.1.1447	28.0	7.0	5.0	0.0	0.0	0.0	23.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	32.0	29.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	17.0	91.0	0.0	37.0	69.0	0.0	0.0	62.0	0.0	0.0	0.0	65.0	13.0	0.0	0.0	16.0	13.0	11.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Crocinitomicaceae; D_5__Fluviicola; D_6__uncultured bacterium
HQ687878.1.1274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Cycloclasticaceae; D_5__Cycloclasticus; D_6__uncultured bacterium
FJ497485.1.1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	34.0	0.0	0.0	11.0	0.0	0.0	0.0	59.0	0.0	0.0	5.0	0.0	0.0	18.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinifilaceae; D_5__uncultured; D_6__uncultured Bacteroidetes bacterium
JX015542.1.1433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia; D_6__uncultured bacterium
EU799137.1.1340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	14.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Planktomarina; D_6__uncultured bacterium
FPLS01061677.1.1233	93.0	89.0	113.0	0.0	0.0	8.0	586.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	138.0	21.0	21.0	0.0	0.0	100.0	0.0	425.0	357.0	649.0	76.0	0.0	11.0	127.0	0.0	223.0	0.0	0.0	0.0	182.0	17.0	134.0	0.0	1066.0	183.0	91.0	777.0	996.0	18.0	184.0	271.0	16.0	0.0	5.0	175.0	174.0	0.0	24.0	168.0	899.0	527.0	0.0	229.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polaromonas; D_6__metagenome
JN869232.1.1526	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	5.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	5.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__uncultured bacterium
KX935771.1.1454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Parvibaculales; D_4__PS1 clade; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
KX935635.1.1446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	6.0	0.0	10.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
AJ240921.1.1501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Litoricolaceae; D_5__Litoricola; D_6__uncultured gamma proteobacterium CHAB-III-7
FR685735.1.1425	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Planktomarina; D_6__uncultured marine bacterium
EU394576.1.1498	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	36.0	11.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae; D_5__OM60(NOR5) clade; D_6__uncultured gamma proteobacterium
EF572108.1.1488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	23.0	0.0	50.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS7 marine group; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLK01000721.1.1391	0.0	5.0	10.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	7.0	13.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	10.0	20.0	13.0	0.0	6.0	13.0	7.0	8.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	13.0	5.0	0.0	33.0	16.0	8.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__metagenome; D_6__metagenome
EU803751.1.1249	0.0	7.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	30.0	12.0	0.0	0.0	0.0	5.0	0.0	23.0	0.0	0.0	0.0	16.0	0.0	10.0	0.0	14.0	25.0	9.0	9.0	18.0	0.0	0.0	37.0	0.0	6.0	0.0	29.0	0.0	0.0	0.0	8.0	20.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__uncultured bacterium
JX525298.1.1417	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	5.0	16.0	19.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	10.0	0.0	110.0	0.0	119.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; D_6__uncultured Flavobacterium sp.
AB126356.1.1200	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	9.0	29.0	61.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	20.0	76.0	0.0	1242.0	0.0	0.0	0.0	0.0	5.0	19.0	0.0	11.0	0.0	36.0	44.0	0.0	52.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Massilia; D_6__uncultured bacterium
HM270581.1.1351	0.0	14.0	17.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	21.0	19.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	24.0	0.0	16.0	0.0	5.0	58.0	0.0	19.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	15.0	5.0	0.0	5.0	9.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cytophagaceae; D_5__Cytophaga; D_6__uncultured bacterium
GU061026.1.1303	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	45.0	0.0	10.0	0.0	0.0	0.0	0.0	66.0	46.0	0.0	0.0	80.0	89.0	39.0	0.0	0.0	383.0	0.0	217.0	7.0	7.0	0.0	15.0	0.0	5.0	0.0	0.0	0.0	27.0	71.0	0.0	11.0	0.0	0.0	104.0	158.0	0.0	17.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	96.0	6.0	129.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__alpha proteobacterium SF306
JQ794632.1.1352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17; D_5__uncultured Bacteroidetes bacterium; D_6__uncultured Bacteroidetes bacterium
JN656916.1.1473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	7.0	0.0	8.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium; D_6__uncultured Bacteroidetes bacterium
AB291227.1.1492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	10.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	36.0	0.0	56.0	0.0	69.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Nitrincolaceae; D_5__Neptunomonas; D_6__Neptunomonas japonica
KF268912.1.1411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	8.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Psychromonadaceae; D_5__Motilimonas; D_6__uncultured bacterium
AACY020551516.3485.4953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	15.0	0.0	0.0	5.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade IV; D_5__marine metagenome; D_6__marine metagenome
EU799983.1.1222	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	0.0	0.0	14.0	10.0	10.0	0.0	55.0	8.0	16.0	0.0	0.0	397.0	9.0	0.0	0.0	14.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	7.0	7.0	93.0	6.0	6.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	15.0	23.0	40.0	102.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Ascidiaceihabitans; D_6__uncultured bacterium
HG423259.1.1290	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	33.0	158.0	132.0	0.0	28.0	261.0	23.0	7.0	11.0	0.0	0.0	3814.0	15.0	28.0	0.0	7.0	11374.0	0.0	54.0	176.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	941.0	0.0	31.0	24.0	71.0	12.0	1683.0	0.0	7.0	0.0	9.0	0.0	0.0	81.0	0.0	0.0	201.0	1087.0	29.0	5262.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Sulfitobacter; D_6__Sulfitobacter sp. SK011
FR684622.1.1425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	19.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Lentibacter; D_6__uncultured marine bacterium
EU801426.1.1491	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__uncultured; D_6__uncultured bacterium
EF108218.1.1449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	13.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	13.0	10.0	0.0	24.0	0.0	76.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Lutimonas; D_6__Lutimonas vermicola
FPLL01003414.11.1527	0.0	7.0	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	26.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	21.0	14.0	0.0	44.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	0.0	0.0	5.0	12.0	9.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__211ds20; D_4__metagenome; D_5__metagenome; D_6__metagenome
GU451666.1.1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	20.0	0.0	35.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Olleya; D_6__uncultured bacterium
